video,qid,ppr_lambda,any_in_gold,iop,iou
3851913128,5,0.5,True,1.0,0.352
2736413196,2,0.5,False,0.0,0.0
10607095936,8,0.5,False,0.0,0.0
8740703217,0,0.5,True,0.97459,0.30437
8575881495,1,0.5,False,0.0,0.0
3155382178,4,0.5,True,0.54602,0.35872
3164519967,5,0.5,True,0.42791,0.3129
8575881495,8,0.5,False,0.06674,0.03412
2461993294,0,0.5,False,0.3986,0.24891
8313365386,2,0.5,True,0.0,0.0
4838113006,5,0.5,False,0.0,0.0
4488066715,2,0.5,False,0.0,0.0
4838145161,4,0.5,False,0.0,0.0
5875242364,8,0.5,True,0.62304,0.3997
4412508597,6,0.5,True,0.41592,0.36096
7728559968,4,0.5,False,0.00528,0.00253
7492398760,13,0.5,False,0.45754,0.38079
3046900922,0,0.5,True,0.22409,0.06081
4859057828,4,0.5,True,0.22727,0.22727
3972259774,4,0.5,False,0.0,0.0
7786283208,1,0.5,False,0.0,0.0
7999756100,1,0.5,False,0.0,0.0
8132842161,4,0.5,True,1.0,0.61111
5138093706,0,0.5,False,0.0,0.0
11566980553,5,0.5,False,0.0,0.0
5549243726,7,0.5,True,0.91795,0.45073
4674481985,7,0.5,False,0.0,0.0
2868183184,5,0.5,True,0.79364,0.34547
5662041273,7,0.5,False,0.0,0.0
8171216955,0,0.5,True,0.85854,0.16859
4838145161,7,0.5,False,0.0,0.0
5498331490,6,0.5,True,1.0,0.06206
6031805098,3,0.5,True,0.0,0.0
3455926688,5,0.5,True,1.0,0.25287
2824317018,7,0.5,False,0.0,0.0
5801184682,7,0.5,False,0.0,0.0
6988748711,2,0.5,False,0.0,0.0
5445581571,6,0.5,True,0.0,0.0
6443512089,4,0.5,True,0.51951,0.32131
3581585756,4,0.5,False,0.0,0.0
9612838272,7,0.5,True,0.9524,0.58
2793806282,3,0.5,False,0.0,0.0
5445581571,4,0.5,True,0.53572,0.4496
3581585756,0,0.5,False,0.0,0.0
6806999702,1,0.5,False,0.0,0.0
7453733046,1,0.5,True,0.0,0.0
3462517143,3,0.5,True,0.74371,0.32633
4967810888,0,0.5,False,0.0,0.0
2793806282,8,0.5,False,0.0,0.0
2868183184,4,0.5,True,1.0,0.51163
4765717907,5,0.5,True,0.0,0.0
4260763967,6,0.5,True,0.0,0.0
4138579400,5,0.5,False,0.0,0.0
2405940242,5,0.5,True,0.18386,0.11409
4774302357,3,0.5,False,0.0,0.0
5406108447,3,0.5,True,0.0,0.0
8783897632,6,0.5,True,0.0,0.0
4103088549,4,0.5,False,0.0,0.0
8552680285,4,0.5,True,0.36364,0.36364
7442562474,6,0.5,False,0.0,0.0
2623954636,4,0.5,False,0.0,0.0
3359075894,1,0.5,True,0.0,0.0
7331927796,10,0.5,True,0.0,0.0
3830567237,9,0.5,False,0.0,0.0
4485498145,5,0.5,False,0.0,0.0
4798585428,11,0.5,True,0.0,0.0
8224492254,0,0.5,False,0.0,0.0
3121571439,1,0.5,True,0.0,0.0
3155382178,5,0.5,True,0.70455,0.70455
5623068492,2,0.5,False,0.0,0.0
3263908208,0,0.5,True,1.0,0.36975
10042935613,7,0.5,True,0.84276,0.58936
3711681535,4,0.5,True,0.0,0.0
4984417707,3,0.5,False,0.0,0.0
2782307049,3,0.5,False,0.0,0.0
2833209794,6,0.5,False,0.37814,0.33038
3026084730,11,0.5,False,0.0,0.0
2573424030,11,0.5,False,0.0,0.0
3263908208,2,0.5,True,1.0,0.36975
2535384528,5,0.5,False,0.0,0.0
5427285434,6,0.5,True,0.0,0.0
3375218204,10,0.5,True,0.0,0.0
2696280239,2,0.5,False,0.35542,0.31052
3943634344,1,0.5,False,0.0,0.0
4006608424,5,0.5,True,1.0,0.4
4006608424,7,0.5,False,0.0,0.0
4650556666,5,0.5,False,0.0,0.0
5429688959,0,0.5,True,1.0,0.09821
4688219212,7,0.5,False,0.0,0.0
2567843468,2,0.5,False,0.0,0.0
4626085492,0,0.5,True,0.65909,0.65909
6239210933,7,0.5,False,0.0,0.0
4889681401,3,0.5,False,0.0,0.0
2435100235,0,0.5,False,0.0,0.0
3846475848,8,0.5,False,0.0,0.0
5913180144,8,0.5,True,0.93837,0.57575
2871995580,4,0.5,True,0.95945,0.71697
6244675392,1,0.5,True,0.4697,0.05037
8552680285,3,0.5,False,0.0,0.0
2679130168,6,0.5,False,0.0,0.0
4147398280,7,0.5,False,0.0,0.0
9498159305,7,0.5,True,0.0,0.0
8024853715,7,0.5,True,1.0,0.34109
2868183184,8,0.5,False,0.0,0.0
8211075660,4,0.5,True,0.0,0.0
4774302357,0,0.5,True,0.0,0.0
6621511673,2,0.5,True,1.0,0.06128
3145698830,1,0.5,False,0.0,0.0
2559262403,0,0.5,True,0.62977,0.31385
3322503255,3,0.5,False,0.0,0.0
8080432373,0,0.5,False,0.0,0.0
4024008346,1,0.5,False,0.0,0.0
5933003028,0,0.5,True,0.62584,0.57114
4650556666,3,0.5,False,0.0,0.0
4443526735,2,0.5,True,1.0,0.2328
2771402761,8,0.5,False,0.0,0.0
5328004991,8,0.5,True,1.0,0.34375
11566980553,3,0.5,True,0.0,0.0
5429688959,5,0.5,True,1.0,0.15771
3427674558,4,0.5,True,0.77273,0.77273
8387356484,8,0.5,False,0.0,0.0
4006608424,8,0.5,False,0.0,0.0
7059877301,3,0.5,False,0.12344,0.07921
3902997424,3,0.5,True,0.5,0.5
4674481985,1,0.5,True,0.31511,0.16479
4127497265,5,0.5,True,0.65859,0.65826
4584426085,0,0.5,True,0.0,0.0
3158022797,5,0.5,True,0.0,0.0
9293415110,0,0.5,False,0.0,0.0
4698622422,5,0.5,True,0.0,0.0
2567843468,9,0.5,False,0.09227,0.07527
8107573462,10,0.5,True,0.45605,0.21827
3869005094,4,0.5,False,0.0,0.0
4896969617,5,0.5,False,0.0,0.0
2834146886,6,0.5,False,0.27273,0.27273
3581585756,9,0.5,False,0.0,0.0
5735711594,3,0.5,True,0.0,0.0
7088595057,8,0.5,True,1.0,0.13618
4244817395,8,0.5,True,1.0,0.30769
5235909148,0,0.5,True,0.47727,0.47727
5427285434,0,0.5,True,0.31529,0.13626
5328616848,0,0.5,True,0.92861,0.41957
4882821564,2,0.5,False,0.0,0.0
4276006683,5,0.5,True,1.0,0.53012
6188449000,3,0.5,False,0.0,0.0
5907839036,6,0.5,False,0.0,0.0
5858985747,4,0.5,False,0.39447,0.32356
9531760182,1,0.5,True,0.0,0.0
2567843468,8,0.5,True,0.31818,0.31818
5498331490,3,0.5,True,0.0,0.0
4603484665,3,0.5,True,0.70653,0.21453
4132599924,1,0.5,False,0.46494,0.29
5349969207,4,0.5,False,0.37913,0.33152
5854324479,0,0.5,False,0.0,0.0
4190655097,5,0.5,False,0.0,0.0
4190655097,0,0.5,True,1.0,0.37607
6713120511,5,0.5,True,0.0,0.0
7308042410,8,0.5,False,0.0,0.0
9565310990,0,0.5,True,0.72568,0.35848
8575881495,3,0.5,False,0.0,0.0
5133787349,8,0.5,True,0.0,0.0
2559262403,5,0.5,False,0.17094,0.15841
7572859950,5,0.5,True,0.0,0.0
5875535585,3,0.5,False,0.0,0.0
3192668394,8,0.5,True,0.0,0.0
5919180502,1,0.5,False,0.1487,0.11589
4984417707,7,0.5,True,0.29775,0.19295
3107742409,5,0.5,False,0.0,0.0
4166942239,7,0.5,True,0.0,0.0
2503404966,3,0.5,False,0.0,0.0
8277866423,1,0.5,True,0.19703,0.0724
3171006258,1,0.5,True,0.15114,0.06195
11566930393,2,0.5,False,0.0,0.0
5205081904,3,0.5,False,0.0,0.0
8171216955,6,0.5,True,1.0,0.2619
4092992100,5,0.5,False,0.0,0.0
7114553643,6,0.5,True,0.8307,0.32218
5433090067,0,0.5,False,0.0,0.0
4838113006,1,0.5,True,1.0,0.11924
4612723694,2,0.5,True,1.0,0.36364
7442562474,9,0.5,True,0.0,0.0
4465235803,4,0.5,True,0.45064,0.31387
11871253306,5,0.5,False,0.0,0.0
2796821016,9,0.5,False,0.0,0.0
3530231811,8,0.5,True,0.0,0.0
5064681723,3,0.5,True,0.18182,0.18182
9576671750,8,0.5,True,0.17563,0.10997
3846475848,0,0.5,True,1.0,0.22917
4882821564,0,0.5,False,0.0,0.0
8594314852,10,0.5,True,0.49014,0.3755
4412508597,4,0.5,False,0.0,0.0
4123915842,8,0.5,True,1.0,0.44444
9473479950,9,0.5,True,0.0,0.0
6078524411,4,0.5,False,0.0,0.0
4846820256,2,0.5,False,0.08598,0.05984
4707679105,6,0.5,True,0.0,0.0
13919236672,3,0.5,False,0.0,0.0
5061117640,6,0.5,False,0.0,0.0
5662041273,9,0.5,True,0.0,0.0
3960291106,5,0.5,True,0.99354,0.37594
6233408665,8,0.5,False,0.0,0.0
4882821564,1,0.6,True,0.48797,0.11763
2435100235,7,0.6,True,0.0,0.0
2834146886,8,0.6,True,0.0,0.0
8132842161,2,0.6,True,0.76111,0.39626
4260763967,4,0.6,True,0.61364,0.61364
3462517143,2,0.6,True,0.72327,0.56651
3441428429,10,0.6,False,0.0,0.0
6356067859,6,0.6,False,0.0,0.0
5735711594,5,0.6,True,0.0,0.0
9088819598,1,0.6,True,0.89194,0.3839
5296635780,7,0.6,True,1.0,0.53659
2614918961,1,0.6,False,0.0,0.0
6201488511,5,0.6,False,0.0,0.0
2976913210,6,0.6,False,0.0,0.0
2793260225,6,0.6,True,1.0,0.51765
5987365500,1,0.6,True,1.0,0.23404
6582763207,2,0.6,True,0.78357,0.57922
7416295940,7,0.6,True,0.92258,0.4753
3171006258,0,0.6,True,0.51523,0.08949
3943634344,4,0.6,True,0.54073,0.45572
5833145209,5,0.6,False,0.0,0.0
5333075105,10,0.6,True,0.0,0.0
5679866364,1,0.6,False,0.0,0.0
5116088152,1,0.6,False,0.0,0.0
4094488636,4,0.6,True,0.83782,0.42306
6895608152,8,0.6,True,1.0,0.05685
3429509208,3,0.6,True,0.60452,0.57323
3477387686,2,0.6,False,0.0,0.0
2405940242,0,0.6,True,1.0,0.37607
7308042410,3,0.6,False,0.0,0.0
8740703217,1,0.6,True,0.0,0.0
3943634344,8,0.6,True,0.59091,0.59091
4815534482,7,0.6,True,0.36818,0.17647
4584426085,1,0.6,False,0.0,0.0
4263096481,0,0.6,True,0.04295,0.01453
7533369046,6,0.6,True,0.10606,0.06452
3711681535,1,0.6,False,0.0,0.0
11871253306,4,0.6,False,0.30167,0.29678
5256928210,1,0.6,True,1.0,0.25143
4978714491,2,0.6,True,1.0,0.61972
9293415110,2,0.6,False,0.20455,0.08108
5445581571,2,0.6,True,0.9188,0.42747
6624174621,0,0.6,False,0.0,0.0
9088819598,5,0.6,False,0.0,0.0
8464056582,5,0.6,False,0.40152,0.13151
9565310990,7,0.6,False,0.0,0.0
5635265624,2,0.6,False,0.0,0.0
5833145209,2,0.6,False,0.29643,0.1906
8464056582,4,0.6,False,0.0,0.0
3711681535,3,0.6,False,0.34099,0.27786
3121571439,3,0.6,False,0.0,0.0
7786283208,5,0.6,False,0.0,0.0
8064178441,7,0.6,True,0.0,0.0
4217422838,4,0.6,False,0.0,0.0
2793806282,12,0.6,False,0.0,0.0
3524939594,2,0.6,False,0.0,0.0
4138579400,6,0.6,False,0.52961,0.48253
5328004991,9,0.6,True,0.86614,0.53759
2435633172,5,0.6,False,0.26818,0.10333
6356067859,1,0.6,True,0.0,0.0
2503404966,6,0.6,False,0.0,0.0
3151715056,7,0.6,False,0.18304,0.08139
7164729910,7,0.6,True,1.0,0.22111
8557532213,8,0.6,True,0.70545,0.3697
8783897632,7,0.6,False,0.0,0.0
5333075105,6,0.6,True,0.94614,0.82648
8783897632,2,0.6,True,0.89913,0.66559
11244289523,4,0.6,True,0.43561,0.36278
9612838272,0,0.6,True,0.97025,0.97025
4485498145,0,0.6,True,0.0,0.0
4010069381,1,0.6,False,0.17964,0.10121
9408800471,3,0.6,True,0.3048,0.18224
2809330695,9,0.6,False,0.46534,0.34985
3445431963,2,0.6,False,0.0,0.0
4688219212,3,0.6,False,0.0,0.0
3477387686,3,0.6,False,0.0,0.0
4378803532,1,0.6,False,0.0,0.0
7114553643,1,0.6,True,0.0,0.0
2503404966,2,0.6,False,0.0,0.0
6025238212,1,0.6,False,0.16878,0.04596
3261079025,6,0.6,False,0.0,0.0
3942617402,1,0.6,True,1.0,0.42718
5328616848,5,0.6,True,0.9524,0.42126
4698622422,7,0.6,True,0.0,0.0
5803861992,0,0.6,True,1.0,0.06215
3972259774,0,0.6,True,0.582,0.41712
4251505427,2,0.6,True,1.0,0.10864
2809330695,2,0.6,False,0.0,0.0
6078524411,7,0.6,True,0.0,0.0
4388652400,2,0.6,False,0.21033,0.11753
9408800471,0,0.6,False,0.2563,0.2563
10030609934,1,0.6,False,0.0,0.0
3321261856,2,0.6,True,0.26795,0.18952
7164729910,8,0.6,False,0.0,0.0
5333075105,11,0.6,True,0.0,0.0
5229476012,1,0.6,False,0.04055,0.01894
5801184682,2,0.6,True,1.0,0.43137
3078294001,6,0.6,True,0.0,0.0
4838145161,1,0.6,False,0.0,0.0
6754608321,4,0.6,True,0.0,0.0
2696280239,7,0.6,True,0.51294,0.19384
5328004991,6,0.6,False,0.00252,0.00127
10082798964,6,0.6,False,0.0,0.0
2435100235,1,0.6,False,0.0,0.0
11541421563,5,0.6,True,0.0,0.0
7288107396,3,0.6,True,1.0,0.63768
4199369046,8,0.6,False,0.0,0.0
7605329840,2,0.6,True,0.60038,0.59252
5445581571,7,0.6,False,0.0,0.0
4636208292,1,0.6,True,0.0,0.0
8531675050,7,0.6,True,0.94261,0.37189
10030609934,5,0.6,False,0.0,0.0
4006608424,9,0.6,True,0.81,0.22794
8277866423,7,0.6,False,0.16477,0.11197
4485707628,5,0.6,False,0.0,0.0
12682618843,3,0.6,True,0.77911,0.77911
8811725760,6,0.6,False,0.0,0.0
2735019707,1,0.6,True,0.56818,0.56818
5913180144,2,0.6,True,0.51236,0.39236
2454242177,9,0.6,False,0.0,0.0
2604394962,1,0.6,False,0.0,0.0
5205081904,1,0.6,True,0.5028,0.42645
8189958994,8,0.6,False,0.0,0.0
4967810888,2,0.6,True,0.73814,0.65583
5875535585,9,0.6,True,1.0,0.07666
4765564263,9,0.6,True,0.63773,0.28077
5521781780,2,0.6,True,0.0,0.0
2584172238,6,0.6,False,0.27031,0.11002
4882821564,4,0.6,True,0.0,0.0
3192668394,0,0.6,False,0.0,0.0
9576671750,9,0.6,True,0.0,0.0
6024684644,6,0.6,True,0.77273,0.77273
3078294001,3,0.6,False,0.29602,0.26595
4762946272,4,0.6,True,1.0,0.57143
4010069381,2,0.6,True,1.0,0.70968
2573424030,3,0.6,True,0.63409,0.33983
8513603944,8,0.6,False,0.01317,0.00768
3763643225,7,0.6,True,1.0,0.4334
6244675392,0,0.6,False,0.25758,0.11972
5445581571,9,0.6,True,0.0,0.0
2957808913,5,0.6,True,0.70684,0.50245
4219909195,3,0.6,False,0.0,0.0
9408800471,6,0.6,True,0.0,0.0
5521781780,3,0.6,False,0.21612,0.15465
4584426085,5,0.6,True,0.0,0.0
10607095936,6,0.6,False,0.43742,0.27592
6097994550,0,0.6,True,1.0,0.44444
5561024834,4,0.6,True,0.0,0.0
4151403382,4,0.6,True,0.83741,0.7496
5070310138,6,0.6,False,0.0,0.0
3655906094,1,0.6,True,0.20332,0.1259
3322503255,1,0.6,True,0.0,0.0
5875242364,2,0.6,True,0.0,0.0
3655906094,9,0.6,False,0.0,0.0
7492398760,9,0.6,True,0.0,0.0
9917882506,7,0.6,False,0.0,0.0
5061117640,5,0.6,False,0.0,0.0
6592821115,2,0.6,False,0.0,0.0
4264435046,6,0.6,True,0.07064,0.03111
5328004991,2,0.6,True,1.0,0.69841
4092992100,2,0.6,True,0.43241,0.22657
4564478328,6,0.6,True,0.0,0.0
5433090067,5,0.6,False,0.0,0.0
5987365500,5,0.6,True,1.0,0.23404
5504913999,6,0.6,True,1.0,0.18884
4260763967,8,0.6,False,0.0,0.0
4443526735,3,0.6,True,1.0,0.2328
2400715506,5,0.6,False,0.0,0.0
6201488511,2,0.6,True,0.81818,0.81818
13919236672,7,0.6,False,0.0,0.0
2736413196,5,0.6,True,0.0,0.0
4762946272,5,0.6,True,0.0,0.0
3046900922,2,0.6,True,0.57114,0.34966
5349969207,0,0.6,True,1.0,0.6875
3846475848,2,0.6,True,1.0,0.08381
3861485381,1,0.6,True,0.40909,0.40909
6142416815,6,0.6,True,1.0,0.13924
2596300565,3,0.6,False,0.0,0.0
8107573462,7,0.6,True,0.20455,0.20455
2697261300,1,0.6,False,0.0,0.0
3441428429,8,0.6,False,0.0,0.0
2442307875,2,0.6,True,0.86364,0.86364
4955723618,4,0.6,False,0.0,0.0
4859057828,3,0.6,False,0.16182,0.08195
2604394962,5,0.6,False,0.0,0.0
4896969617,0,0.6,True,1.0,0.67827
5349766264,5,0.6,True,0.01204,0.00527
4378803532,0,0.6,True,1.0,0.44
8225502382,3,0.6,False,0.14337,0.08678
6516459343,2,0.6,False,0.0,0.0
2932897373,0,0.6,True,0.7878,0.7878
4251505427,1,0.6,True,1.0,0.10864
7114553643,0,0.6,True,1.0,0.1204
5333075105,7,0.6,True,1.0,0.12465
6964124866,2,0.6,True,1.0,0.33083
3557498300,7,0.6,True,0.55839,0.42781
3145698830,4,0.6,False,0.0,0.0
5235909148,3,0.6,True,1.0,0.38261
4882414082,4,0.6,False,0.0,0.0
4263096481,4,0.6,True,1.0,0.34646
6592821115,6,0.6,False,0.0,0.0
5679866364,2,0.6,True,1.0,0.37607
5433090067,2,0.6,True,0.78412,0.45101
3972259774,6,0.6,True,0.0,0.0
4151403382,0,0.6,False,0.0,0.0
4219909195,0,0.6,False,0.0,0.0
5297811305,3,0.6,True,0.0,0.0
4333544549,5,0.6,False,0.0,0.0
13919236672,9,0.6,False,0.0,0.0
5237219621,5,0.6,True,0.32877,0.21108
4378803532,7,0.6,True,0.0,0.0
6201488511,0,0.6,True,0.81818,0.81818
5875242364,7,0.6,True,0.52729,0.51788
8557532213,1,0.6,True,0.90725,0.30566
9565310990,1,0.6,True,0.118,0.07131
2868183184,1,0.6,True,0.0,0.0
10042935613,10,0.6,True,0.9527,0.70951
5662041273,5,0.6,True,0.70563,0.70563
4838113006,8,0.6,False,0.0,0.0
5533380417,1,0.6,True,1.0,0.2103
7571121368,6,0.6,False,0.0,0.0
7531285946,9,0.6,True,1.0,0.14966
3388598772,5,0.6,False,0.05413,0.02848
3477387686,5,0.6,True,0.0,0.0
3655906094,7,0.6,False,0.0,0.0
5349766264,6,0.6,True,1.0,0.05619
5056964274,7,0.6,True,0.0,0.0
5116088152,4,0.6,False,0.0,0.0
7088595057,9,0.6,False,0.0,0.0
7728559968,3,0.6,True,1.0,0.2
3345608051,8,0.6,False,0.0,0.0
3429509208,7,0.6,True,0.2354,0.16534
6031805098,4,0.6,True,1.0,0.11579
5902452647,4,0.6,False,0.0,0.0
4603484665,7,0.6,True,0.13895,0.07466
3477387686,6,0.6,True,0.75,0.75
4336654741,1,0.6,True,0.0,0.0
10042935613,3,0.6,True,0.90724,0.56159
4024008346,0,0.6,True,1.0,0.5092
8495272210,6,0.6,True,0.91872,0.35281
2679328607,2,0.6,True,1.0,0.47826
6642268693,5,0.6,False,0.0,0.0
4164771889,3,0.6,True,0.87438,0.76142
3026084730,2,0.6,False,0.0,0.0
8740703217,6,0.6,False,0.0,0.0
8024853715,1,0.6,True,0.52149,0.45841
8557532213,7,0.6,True,0.00055,0.00026
6806999702,8,0.6,False,0.0,0.0
10127533784,6,0.6,False,0.0,0.0
3897746373,9,0.6,False,0.0,0.0
3026084730,6,0.6,True,0.0,0.0
4896969617,9,0.6,True,0.31818,0.31818
7453733046,4,0.6,True,0.6503,0.52611
5134317883,7,0.6,False,0.0,0.0
4626085492,1,0.6,False,0.0,0.0
4272084125,10,0.6,True,0.65623,0.34322
5945172741,7,0.6,True,0.0,0.0
4146348376,0,0.6,True,1.0,0.60274
2679328607,11,0.6,False,0.11636,0.07025
2696280239,9,0.6,False,0.41888,0.33775
4542882771,3,0.6,False,0.03778,0.01128
9612838272,3,0.6,True,0.53551,0.51856
5328616848,2,0.6,True,1.0,0.48889
7416295940,0,0.6,False,0.0,0.0
4857781123,2,0.6,False,0.0,0.0
2925298951,9,0.6,False,0.0,0.0
5919180502,0,0.6,True,0.0,0.0
8464056582,2,0.6,False,0.0,0.0
5427285434,1,0.6,True,1.0,0.39286
9088819598,0,0.6,False,0.0,0.0
5766018720,3,0.6,True,0.0,0.0
4164771889,1,0.6,True,0.22557,0.1377
3719793245,3,0.6,False,0.0,0.0
6896884547,5,0.6,True,0.87417,0.84467
2697261300,4,0.6,True,0.74232,0.34259
7536230796,2,0.6,True,0.77462,0.34112
3105728894,7,0.6,False,0.0,0.0
8557532213,4,0.6,True,0.52561,0.52561
11566980553,8,0.6,False,0.0,0.0
4636208292,3,0.6,False,0.0,0.0
6582763207,5,0.6,False,0.0,0.0
6297019062,3,0.6,False,0.0,0.0
4798585428,1,0.6,True,0.38636,0.38636
5607805258,1,0.6,True,1.0,0.176
4626085492,9,0.6,False,0.0,0.0
8277866423,3,0.6,False,0.0,0.0
2925298951,1,0.6,False,0.41227,0.29677
6592821115,11,0.6,False,0.0,0.0
4968805923,5,0.6,True,0.86295,0.72977
3763643225,8,0.6,True,0.58957,0.55124
4006608424,2,0.6,False,0.0,0.0
7331927796,8,0.6,False,0.01221,0.00952
14003541505,5,0.6,False,0.46909,0.40187
5801184682,0,0.6,False,0.0,0.0
5173770364,1,0.6,False,0.0,0.0
5349766264,9,0.6,False,0.0,0.0
7331927796,3,0.6,True,0.0,0.0
2782658657,6,0.6,False,0.0,0.0
2834146886,0,0.6,True,1.0,0.91667
5635265624,9,0.6,True,0.30664,0.22299
7571121368,8,0.6,False,0.0,0.0
5875535585,0,0.6,False,0.0,0.0
4123915842,5,0.6,False,0.0,0.0
7059877301,2,0.6,False,0.0,0.0
5902452647,2,0.6,False,0.0,0.0
11681746823,6,0.6,True,0.91125,0.89289
8457210773,7,0.6,False,0.13636,0.07895
3524939594,7,0.6,True,0.0,0.0
3456030972,2,0.6,True,1.0,0.26994
4164771889,7,0.6,False,0.0,0.0
8627074061,8,0.6,False,0.0,0.0
2971556305,5,0.6,False,0.0,0.0
4336654741,6,0.6,False,0.0,0.0
9304738817,4,0.6,True,0.0,0.0
2442307875,6,0.6,False,0.0,0.0
3233088823,6,0.6,False,0.0,0.0
8811725760,3,0.6,False,0.0,0.0
5427285434,2,0.6,True,0.1457,0.04286
9917882506,2,0.6,False,0.0,0.0
4024008346,7,0.6,False,0.0,0.0
5328004991,0,0.6,True,1.0,0.47826
5875535585,6,0.6,False,0.0,0.0
3263908208,5,0.6,True,0.80303,0.27676
8740703217,5,0.6,True,0.0,0.0
6356067859,0,0.6,True,0.40087,0.35733
7149153537,3,0.6,False,0.48591,0.42236
7605329840,7,0.6,True,0.28462,0.22574
11966080214,3,0.6,False,0.0,0.0
2726497009,2,0.6,True,0.0,0.0
6727904179,0,0.6,True,1.0,0.4692
5296635780,1,0.6,True,1.0,0.2037
2736413196,0,0.6,True,0.0,0.0
4036955771,7,0.6,False,0.0,0.0
2976913210,5,0.6,True,0.0,0.0
5349766264,2,0.6,False,0.0,0.0
2731071928,6,0.6,False,0.0,0.0
8428551576,2,0.6,True,0.0,0.0
3345608051,5,0.6,True,0.0,0.0
5056964274,8,0.6,True,1.0,0.82608
4798585428,4,0.6,True,0.0,0.0
2973331780,3,0.6,True,1.0,0.51163
4984331176,6,0.6,False,0.66301,0.61482
5133787349,1,0.6,False,0.0,0.0
2990321092,7,0.6,True,0.58623,0.50373
3427674558,6,0.6,False,0.0,0.0
4859057828,0,0.6,True,0.0,0.0
2957808913,6,0.6,True,0.68068,0.42153
2401167740,7,0.6,False,0.13364,0.0917
5256928210,7,0.6,True,1.0,0.22111
7988210561,4,0.6,True,0.91765,0.52016
6097994550,4,0.6,True,0.85242,0.51033
6762389913,4,0.6,True,0.55758,0.28374
2584172238,7,0.6,True,0.03886,0.00959
4244817395,1,0.6,False,0.0,0.0
4935987905,2,0.6,True,0.54158,0.34955
6168295272,9,0.6,False,0.15405,0.13497
4765717907,8,0.6,False,0.0,0.0
5467727317,2,0.6,True,1.0,0.10837
8604794910,2,0.6,True,0.1488,0.05928
4542882771,7,0.6,True,0.0,0.0
8107573462,1,0.6,False,0.0,0.0
4276006683,8,0.6,False,0.0,0.0
8313365386,7,0.6,True,1.0,0.63768
4336654741,2,0.6,True,0.0,0.0
3321261856,7,0.6,True,0.275,0.06918
7771650716,4,0.6,True,0.32835,0.19122
11541421563,7,0.6,False,0.0,0.0
8171216955,8,0.6,False,0.0,0.0
6443512089,7,0.6,False,0.0,0.0
5145526755,4,0.6,False,0.0,0.0
6621511673,5,0.6,False,0.0,0.0
5913180144,4,0.6,False,0.0,0.0
5801184682,4,0.6,True,1.0,0.34375
6024684644,3,0.6,False,0.34467,0.27657
5349969207,5,0.6,True,1.0,0.58667
5134317883,9,0.6,False,0.0,0.0
6143391925,6,0.6,False,0.0,0.0
4075791856,3,0.6,False,0.0,0.0
6183104292,2,0.6,True,0.0,0.0
7416295940,8,0.6,False,0.0,0.0
4688219212,1,0.6,True,0.0,0.0
6239210933,1,0.6,False,0.0,0.0
3897746373,4,0.6,True,0.0,0.0
2973331780,8,0.6,True,1.0,0.63768
3078294001,4,0.6,True,1.0,0.74297
8188651630,6,0.6,False,0.0,0.0
7536230796,0,0.6,False,0.0,0.0
8277866423,8,0.6,True,0.75,0.75
3376544720,5,0.6,False,0.19866,0.13603
3359075894,8,0.6,False,0.0,0.0
5913180144,6,0.6,True,0.0,0.0
12392885583,8,0.6,False,0.0,0.0
3861485381,7,0.6,False,0.0,0.0
4444192938,3,0.6,False,0.0,0.0
3107742409,4,0.6,False,0.0,0.0
4263096481,7,0.6,False,0.08841,0.02945
4333544549,0,0.6,True,1.0,0.17188
2833209794,2,0.6,False,0.08405,0.05261
6516459343,0,0.6,False,0.0,0.0
5433090067,6,0.6,False,0.0,0.0
5138093706,2,0.6,True,0.0,0.0
3741143820,7,0.6,False,0.0,0.0
2833209794,8,0.6,True,0.0,0.0
4420239986,0,0.6,True,0.0,0.0
5133787349,7,0.6,True,0.0,0.0
5056964274,5,0.6,False,0.0,0.0
5766018720,2,0.6,False,0.0,0.0
4626085492,7,0.6,False,0.0,0.0
4123915842,1,0.6,True,0.52386,0.14321
5521781780,7,0.6,True,1.0,0.0534
2705374471,4,0.6,True,0.66296,0.66296
7453733046,10,0.6,True,0.0,0.0
3198533789,9,0.6,False,0.0,0.0
3441428429,6,0.6,False,0.0,0.0
3830567237,2,0.6,True,0.0,0.0
5681946487,8,0.6,True,0.0,0.0
5498331490,5,0.6,True,1.0,0.06206
2726497009,3,0.6,True,0.19666,0.06588
5607805258,0,0.6,True,1.0,0.36066
8505893258,1,0.6,False,0.0,0.0
10001787725,1,0.6,False,0.0,0.0
3049351381,4,0.6,False,0.0,0.0
2442307875,3,0.6,True,0.61364,0.45
3804148568,6,0.6,False,0.0,0.0
6772999108,9,0.6,True,0.0,0.0
3372023610,6,0.6,True,1.0,0.31206
5229476012,2,0.6,False,0.0,0.0
3963997053,1,0.6,True,1.0,0.37671
13919236672,5,0.6,False,0.0,0.0
4612723694,4,0.6,False,0.0,0.0
2596300565,5,0.6,True,1.0,0.12571
2771402761,9,0.6,False,0.0,0.0
2573424030,10,0.6,False,0.0,0.0
4443526735,8,0.6,False,0.0,0.0
7572859950,1,0.6,True,0.0,0.0
2735019707,5,0.6,True,0.0,0.0
4219909195,5,0.6,False,0.0,0.0
5919180502,7,0.6,True,0.0,0.0
6480018109,5,0.6,True,0.99621,0.71662
6879924118,2,0.6,False,0.47393,0.12328
6025238212,6,0.6,True,0.25,0.25
