video,qid,ppr_lambda,any_in_gold,top1_in_gold,anchor_in_gold,iop,iou
4626535366,10,0.5,True,True,True,0.59361,0.07238
5008618500,8,0.5,False,False,False,0.0,0.0
6329077812,5,0.5,False,False,False,0.0,0.0
3066064005,8,0.5,True,True,True,0.56818,0.56818
4983922034,4,0.5,True,True,True,1.0,0.34646
14012319794,5,0.5,False,False,False,0.0,0.0
3471421544,1,0.5,True,False,False,0.0,0.0
4273039295,11,0.5,True,False,False,0.0,0.0
11565498775,0,0.5,True,False,True,0.50064,0.34435
9735768590,7,0.5,True,True,False,0.0,0.0
6136926089,6,0.5,True,True,True,0.64358,0.45176
5926256714,6,0.5,False,False,False,0.0,0.0
6136926089,3,0.5,True,False,True,0.76076,0.42627
6160414832,3,0.5,True,True,True,0.58577,0.40129
11276567104,1,0.5,False,False,False,0.0,0.0
2552130183,2,0.5,False,False,False,0.0,0.0
3784543730,5,0.5,False,False,False,0.0,0.0
3489439407,5,0.5,True,True,True,1.0,0.48352
2716277960,4,0.5,True,True,True,0.91795,0.48308
6163877860,5,0.5,False,False,False,0.38636,0.23944
4822859674,5,0.5,False,False,False,0.0,0.0
7887764754,5,0.5,True,True,True,0.65909,0.65909
2552130183,5,0.5,False,False,False,0.0,0.0
8208035645,0,0.5,True,False,False,0.30923,0.22162
8563398032,1,0.5,True,True,True,1.0,0.57895
8547321641,4,0.5,True,False,False,0.39935,0.3955
7651639778,4,0.5,False,False,False,0.36569,0.2599
4626535366,3,0.5,True,False,True,0.96707,0.74067
9735768590,4,0.5,False,False,False,0.0,0.0
2821968703,4,0.5,False,False,False,0.41516,0.34641
4083875373,4,0.5,True,True,True,0.76886,0.28628
10109097475,0,0.5,False,False,False,0.0,0.0
2821968703,3,0.5,True,True,True,0.58919,0.50757
4123211145,10,0.5,False,False,False,0.0,0.0
6793786769,4,0.5,False,False,False,0.0,0.0
8563398032,7,0.5,False,False,False,0.0,0.0
2552130183,8,0.5,False,False,False,0.0,0.0
6160414832,6,0.5,False,False,False,0.0,0.0
2835125654,1,0.5,True,True,True,1.0,0.1982
8547321641,1,0.5,True,False,True,0.29545,0.29545
2547885226,3,0.5,True,True,True,1.0,0.44898
8254300526,9,0.5,False,False,False,0.0,0.0
11565498775,9,0.5,False,False,False,0.0,0.0
4279106208,1,0.5,False,False,False,0.18182,0.07407
2510696559,2,0.5,False,False,False,0.0,0.0
5008618500,1,0.5,False,False,False,0.27273,0.27273
6542914065,2,0.5,False,False,False,0.0,0.0
4635309062,4,0.5,True,False,True,0.79075,0.18585
3935853204,4,0.5,True,True,True,0.54545,0.54545
2552130183,0,0.5,True,False,False,0.0,0.0
4126010904,3,0.5,False,False,False,0.0,0.0
10109097475,6,0.5,False,False,False,0.0,0.0
7888256388,0,0.5,False,False,False,0.1953,0.09007
5877508141,6,0.5,False,False,False,0.0,0.0
6860322796,5,0.5,True,False,False,0.16869,0.05598
11276567104,4,0.5,True,False,True,0.57727,0.28668
8990144134,1,0.5,True,False,True,0.51608,0.43424
7691172922,8,0.5,True,False,False,0.0,0.0
4626535366,0,0.5,False,False,False,0.0,0.0
2589540862,0,0.5,True,False,True,0.9075,0.66472
5323654756,7,0.5,False,False,False,0.0,0.0
9213637099,1,0.5,True,False,True,0.60417,0.22261
2835125654,5,0.5,False,False,False,0.0,0.0
3935853204,3,0.5,True,True,True,0.98833,0.49691
7691172922,4,0.5,False,False,False,0.0,0.0
4013751996,5,0.5,True,True,False,0.38636,0.38636
6163877860,1,0.5,False,False,False,0.0,0.0
4087654898,2,0.5,False,False,False,0.0,0.0
2552130183,1,0.5,True,True,False,0.41114,0.15213
3489439407,3,0.5,False,False,False,0.0,0.0
6160414832,0,0.5,False,False,False,0.0,0.0
3784543730,4,0.5,True,True,True,1.0,0.25
11584566583,4,0.5,False,False,False,0.27452,0.2689
4123211145,6,0.5,False,False,False,0.05882,0.02167
5323654756,1,0.5,False,False,False,0.0,0.0
5863411262,5,0.5,False,False,False,0.0,0.0
3562017845,4,0.5,False,False,False,0.0,0.0
4126010904,6,0.5,False,False,False,0.0,0.0
4087013668,8,0.5,False,False,False,0.0,0.0
10109097475,5,0.5,False,False,False,0.0,0.0
5421648216,5,0.5,True,True,True,1.0,0.1028
6096998186,3,0.5,True,False,True,1.0,0.34921
11670386946,5,0.5,True,False,False,0.48314,0.30481
4983922034,3,0.5,False,False,False,0.36523,0.30946
4179163342,8,0.5,True,True,True,1.0,0.10451
14012319794,2,0.5,True,True,True,1.0,0.37607
8990144134,3,0.5,True,True,True,0.70546,0.64721
6160414832,1,0.5,False,False,False,0.0,0.0
4126010904,0,0.5,True,True,True,1.0,0.37607
3249402410,5,0.5,False,False,False,0.0,0.0
9256409422,1,0.5,False,False,False,0.0,0.0
5421648216,2,0.5,False,False,False,0.0,0.0
5877508141,1,0.5,False,False,False,0.0,0.0
11565498775,3,0.5,True,False,False,0.0,0.0
4087013668,3,0.5,True,True,True,1.0,0.13056
7330294814,0,0.5,True,True,True,0.69514,0.40558
5586394125,1,0.5,True,True,True,0.51317,0.22263
11276567104,5,0.5,False,False,False,0.0,0.0
6793786769,1,0.5,True,True,False,0.27462,0.1512
2589540862,1,0.5,True,False,False,0.0,0.0
3355698421,0,0.5,True,False,True,0.74201,0.58997
7888256388,6,0.5,False,False,False,0.0,0.0
3939145327,9,0.5,False,False,False,0.0,0.0
3249402410,7,0.5,False,False,False,0.0,0.0
9873067604,4,0.6,False,False,False,0.0,0.0
7508439506,1,0.6,True,True,False,0.0,0.0
6136926089,8,0.6,False,False,False,0.23683,0.16136
6793786769,5,0.6,True,True,True,0.61364,0.40299
3562017845,7,0.6,False,False,False,0.0,0.0
7499763064,5,0.6,False,False,False,0.0,0.0
6329077812,7,0.6,False,False,False,0.0,0.0
4273039295,4,0.6,True,True,False,0.29545,0.12381
3066064005,1,0.6,False,False,False,0.0,0.0
3851961428,11,0.6,False,False,False,0.0,0.0
4822859674,2,0.6,False,False,False,0.0,0.0
4279106208,10,0.6,True,True,True,1.0,0.31594
2821968703,5,0.6,False,False,False,0.0,0.0
4273039295,8,0.6,False,False,False,0.0,0.0
4273039295,7,0.6,True,False,False,0.0,0.0
10597533885,4,0.6,True,False,False,0.0,0.0
14012319794,8,0.6,True,True,True,0.97357,0.56667
3249402410,9,0.6,True,False,False,0.0,0.0
3784543730,1,0.6,True,True,True,1.0,0.25
5658916668,6,0.6,False,False,False,0.0,0.0
4087654898,0,0.6,False,False,False,0.04318,0.02874
3471421544,4,0.6,True,True,True,1.0,0.12155
4013751996,7,0.6,True,False,False,0.38752,0.27087
6617533993,7,0.6,False,False,False,0.0,0.0
7499763064,3,0.6,True,True,True,1.0,0.31655
4087654898,7,0.6,True,True,True,0.70988,0.64051
3851961428,4,0.6,True,True,True,0.97836,0.68382
8563398032,5,0.6,False,False,False,0.0,0.0
4483447009,3,0.6,True,True,False,0.12527,0.04266
9409566840,2,0.6,True,True,True,0.59091,0.59091
14012319794,4,0.6,True,False,False,0.36742,0.1124
4626535366,4,0.6,True,True,True,0.95761,0.12218
11584566583,3,0.6,True,False,False,0.25,0.25
8563398032,0,0.6,False,False,False,0.0,0.0
11565498775,2,0.6,False,False,False,0.0,0.0
4123211145,3,0.6,False,False,False,0.0,0.0
5603283408,3,0.6,False,False,False,0.0,0.0
5840177726,1,0.6,False,False,False,0.0,0.0
5421648216,1,0.6,True,True,True,1.0,0.37607
4782722858,3,0.6,False,False,False,0.0,0.0
5323654756,6,0.6,True,True,False,0.0,0.0
4279106208,3,0.6,True,True,True,0.97273,0.5544
2835125654,2,0.6,True,False,False,0.38545,0.13897
6329077812,9,0.6,False,False,False,0.0,0.0
4179163342,12,0.6,True,False,False,0.0,0.0
11587211476,4,0.6,False,False,False,0.0,0.0
11587211476,3,0.6,False,False,False,0.0,0.0
5658916668,1,0.6,True,False,False,0.1907,0.13402
2835125654,6,0.6,True,True,True,0.67955,0.23711
2920952624,4,0.6,False,False,False,0.0,0.0
8177965766,1,0.6,False,False,False,0.0,0.0
2552130183,10,0.6,False,False,False,0.0,0.0
3452354871,1,0.6,False,False,False,0.0,0.0
8208035645,4,0.6,False,False,False,0.0,0.0
8177965766,0,0.6,False,False,False,0.0,0.0
9735768590,5,0.6,False,False,False,0.29197,0.20025
6617533993,4,0.6,True,False,True,0.63636,0.63636
7888256388,4,0.6,False,False,False,0.0,0.0
6163877860,0,0.6,True,True,True,1.0,0.08511
7330294814,7,0.6,False,False,False,0.0,0.0
3402648543,6,0.6,True,True,True,0.63134,0.54233
11565498775,8,0.6,True,False,False,0.38997,0.23237
5047408177,0,0.6,True,False,False,0.0,0.0
3402648543,9,0.6,True,True,True,1.0,0.28387
14012319794,9,0.6,True,False,False,0.07576,0.03559
7691172922,1,0.6,True,False,False,0.0,0.0
2920952624,7,0.6,False,False,False,0.0,0.0
8254300526,3,0.6,False,False,False,0.0,0.0
8177965766,3,0.6,False,False,False,0.0,0.0
3402648543,1,0.6,False,False,False,0.0,0.0
3249402410,4,0.6,False,False,False,0.0,0.0
4179163342,4,0.6,False,False,False,0.0,0.0
6163877860,8,0.6,False,False,False,0.0,0.0
6793786769,8,0.6,False,False,False,0.0,0.0
6793786769,6,0.6,False,False,False,0.0,0.0
8208035645,2,0.6,True,True,True,0.65809,0.56728
3249402410,6,0.6,True,True,True,1.0,0.275
4179163342,11,0.6,True,False,True,0.5,0.5
7691172922,0,0.6,False,False,False,0.44213,0.16983
2885091387,6,0.6,True,False,False,0.0,0.0
4822859674,9,0.6,False,False,False,0.0,0.0
4087654898,6,0.6,True,False,False,0.24003,0.08287
8563398032,6,0.6,False,False,False,0.0,0.0
5702201498,0,0.6,True,True,True,1.0,0.40367
4087013668,5,0.6,True,True,True,0.59261,0.22689
5008618500,2,0.6,False,False,False,0.0,0.0
4273039295,5,0.6,True,False,True,0.59091,0.57778
4983922034,2,0.6,False,False,False,0.0,0.0
10727696143,4,0.6,False,False,False,0.0,0.0
8312058649,3,0.6,True,False,False,0.49621,0.29841
4983922034,8,0.6,True,False,False,0.31158,0.15887
3402648543,2,0.6,True,True,True,1.0,0.37288
6159637889,5,0.6,False,False,False,0.0,0.0
2510696559,0,0.6,True,False,False,0.0,0.0
8990144134,4,0.6,True,True,True,0.92526,0.84308
4083875373,5,0.6,False,False,False,0.0,0.0
5323654756,3,0.6,False,False,False,0.0,0.0
4279106208,5,0.6,True,True,True,1.0,0.32836
4822859674,8,0.6,True,False,True,0.63684,0.40042
7499763064,4,0.6,False,False,False,0.0,0.0
3402648543,4,0.6,False,False,False,0.0,0.0
8990144134,2,0.6,True,True,False,0.0,0.0
4658396458,3,0.6,False,False,False,0.0,0.0
6542914065,9,0.6,True,False,False,0.35755,0.2796
9735768590,6,0.6,False,False,False,0.0,0.0
3469864014,6,0.6,False,False,False,0.0,0.0
6542914065,8,0.6,True,True,True,0.75895,0.54205
8177965766,6,0.6,False,False,False,0.0,0.0
3935853204,8,0.6,True,True,True,0.55652,0.33769
6018514357,6,0.6,False,False,False,0.0,0.0
6163877860,7,0.6,False,False,False,0.0,0.0
2920952624,3,0.6,True,True,False,0.0,0.0
3355698421,2,0.6,True,False,False,0.0,0.0
3784543730,6,0.6,True,True,True,1.0,0.25
3562017845,2,0.6,False,False,False,0.0,0.0
2835125654,9,0.6,True,True,True,1.0,0.19731
5352022985,3,0.6,True,False,False,0.25223,0.02817
7651639778,7,0.6,False,False,False,0.0,0.0
9873067604,5,0.6,False,False,False,0.0,0.0
13884293626,6,0.6,False,False,False,0.0,0.0
3402648543,5,0.6,True,True,True,1.0,0.38596
5889898795,8,0.6,False,False,False,0.35449,0.10953
3355698421,3,0.6,True,False,True,0.83338,0.49035
6860322796,0,0.6,True,False,False,0.0,0.0
4123211145,9,0.6,False,False,False,0.0,0.0
7330294814,2,0.6,True,True,True,1.0,0.09821
2482028659,5,0.6,True,True,True,0.54411,0.29535
6205856607,1,0.6,False,False,False,0.12473,0.05746
5889898795,4,0.6,False,False,False,0.0,0.0
6793786769,10,0.6,False,False,False,0.0,0.0
3124551255,2,0.6,True,False,True,0.66773,0.11404
2547885226,0,0.6,True,True,True,1.0,0.44898
8254300526,8,0.6,True,True,False,0.0,0.0
9213637099,0,0.6,True,False,False,0.0,0.0
9256409422,7,0.6,False,False,False,0.0,0.0
2810112808,4,0.6,True,False,True,0.56577,0.36552
3502722122,7,0.6,True,True,True,1.0,0.5641
5702201498,1,0.6,True,False,False,0.34979,0.25393
7651639778,1,0.6,True,False,False,0.0,0.0
3851961428,10,0.6,False,False,False,0.0,0.0
4279106208,7,0.6,False,False,False,0.0,0.0
6542914065,5,0.6,True,True,True,0.75895,0.54205
3562017845,6,0.6,True,True,True,0.72191,0.61995
6018514357,3,0.6,False,False,False,0.0,0.0
2482028659,6,0.6,False,False,False,0.0,0.0
4822859674,4,0.6,False,False,False,0.26477,0.23138
7330294814,5,0.6,False,False,False,0.0,0.0
7651639778,2,0.6,True,False,False,0.0,0.0
2810112808,1,0.6,False,False,False,0.0,0.0
4087013668,0,0.6,True,True,True,1.0,0.13056
8547321641,9,0.6,True,False,True,0.52786,0.35856
9409566840,3,0.6,True,True,False,0.0,0.0
4087013668,7,0.6,False,False,False,0.0,0.0
4658396458,1,0.6,False,False,False,0.0,0.0
4123211145,1,0.6,True,True,True,1.0,0.07143
3066064005,0,0.6,True,False,False,0.48971,0.15233
2885091387,9,0.6,True,True,True,0.84295,0.19738
5352022985,2,0.6,True,False,False,0.36781,0.1978
4123211145,8,0.6,True,True,True,1.0,0.07143
4635309062,11,0.6,True,True,True,1.0,0.14966
4087654898,5,0.6,False,False,False,0.0,0.0
4483447009,0,0.6,True,True,True,0.93686,0.35329
6793786769,3,0.6,False,False,False,0.0,0.0
8563398032,3,0.6,True,False,True,0.95455,0.45652
3355698421,1,0.6,True,True,False,0.0,0.0
4179163342,5,0.6,True,True,False,0.0,0.0
7508439506,5,0.6,True,True,False,0.0,0.0
4279106208,0,0.6,False,False,False,0.0,0.0
5586394125,9,0.6,False,False,False,0.0,0.0
5047408177,5,0.6,False,False,False,0.0,0.0
3124551255,8,0.6,False,False,False,0.0,0.0
3595273118,2,0.6,False,False,False,0.0,0.0
3402648543,7,0.6,True,False,True,1.0,0.32836
2510696559,7,0.6,False,False,False,0.0,0.0
6793786769,11,0.6,False,False,False,0.0,0.0
3843551232,1,0.6,True,True,False,0.0,0.0
6205856607,7,0.6,True,False,False,0.0,0.0
6793786769,7,0.6,False,False,False,0.0,0.0
4658396458,7,0.6,False,False,False,0.0,0.0
6617533993,2,0.6,True,True,True,1.0,0.28387
8547321641,8,0.6,False,False,False,0.0,0.0
5047408177,2,0.6,True,True,False,0.36364,0.08743
10727696143,5,0.6,False,False,False,0.0,0.0
6018514357,7,0.6,True,True,True,0.86946,0.59089
4635309062,0,0.6,False,False,False,0.0,0.0
6018514357,5,0.6,False,False,False,0.0,0.0
6542914065,1,0.6,False,False,False,0.23331,0.21506
4087654898,3,0.6,True,False,False,0.0,0.0
7888256388,2,0.6,True,False,True,0.84091,0.84091
8254300526,7,0.6,True,False,False,0.24621,0.24528
4126010904,1,0.6,False,False,False,0.0,0.0
8252088130,4,0.6,False,False,False,0.0,0.0
4744503881,0,0.6,True,True,True,0.75,0.75
3843551232,7,0.6,True,False,False,0.0,0.0
2552130183,9,0.6,True,False,False,0.0,0.0
5658916668,0,0.6,False,False,False,0.08069,0.05264
5840177726,0,0.6,False,False,False,0.0,0.0
5840177726,5,0.6,False,False,False,0.01689,0.01105
11670386946,4,0.6,True,True,False,0.4966,0.18036
7887764754,1,0.6,False,False,False,0.43773,0.17209
7330294814,1,0.6,True,False,False,0.0,0.0
10597533885,5,0.6,False,False,False,0.0,0.0
3452354871,4,0.6,True,True,True,0.81818,0.81818
5047408177,3,0.6,True,True,True,1.0,0.34375
6160414832,8,0.6,False,False,False,0.0,0.0
14012319794,0,0.6,True,True,True,1.0,0.51163
2920952624,9,0.6,False,False,False,0.0,0.0
9528990839,6,0.6,True,False,True,0.70455,0.70455
4013751996,3,0.6,True,False,True,0.94644,0.91813
3124551255,5,0.6,True,False,False,0.0,0.0
4179163342,10,0.6,True,True,True,0.70455,0.70455
4740074365,8,0.6,False,False,False,0.0,0.0
6163877860,6,0.6,False,False,False,0.0,0.0
2547885226,5,0.6,True,True,True,0.27273,0.27273
6018514357,4,0.6,True,True,True,1.0,0.30345
5586394125,5,0.6,True,True,True,0.53589,0.22581
4822859674,1,0.6,False,False,False,0.0,0.0
4635309062,6,0.6,True,False,False,0.0,0.0
4013751996,2,0.6,False,False,False,0.0,0.0
6860322796,6,0.6,True,False,False,0.0,0.0
5323654756,9,0.6,True,False,True,1.0,0.08998
2885091387,2,0.6,False,False,False,0.0,0.0
2920952624,1,0.6,True,False,False,0.0,0.0
7888256388,1,0.6,True,False,False,0.0,0.0
9256409422,8,0.6,False,False,False,0.0,0.0
11670386946,3,0.6,True,False,False,0.40797,0.26379
4626535366,5,0.6,False,False,False,0.0,0.0
4626535366,7,0.6,True,True,True,1.0,0.12828
3066064005,2,0.6,True,False,False,0.39665,0.1167
3124551255,7,0.6,False,False,False,0.0,0.0
9208803675,3,0.6,True,True,True,0.6981,0.59895
2589540862,2,0.6,True,True,True,0.40909,0.40909
9735768590,0,0.6,True,False,False,0.0,0.0
4757890069,3,0.6,True,False,True,1.0,0.22
4782722858,1,0.6,False,False,False,0.0,0.0
5586394125,8,0.6,False,False,False,0.0,0.0
4635309062,1,0.6,True,True,True,1.0,0.0648
4136617240,9,0.6,True,True,True,0.71853,0.71853
6205856607,3,0.6,False,False,False,0.0,0.0
9528990839,5,0.6,True,True,True,0.50758,0.32057
11565498775,7,0.6,True,True,True,0.86173,0.36082
2716277960,3,0.6,True,False,True,0.87682,0.54018
7330294814,3,0.6,True,True,True,1.0,0.1982
9256409422,2,0.6,False,False,False,0.0,0.0
8254300526,1,0.6,False,False,False,0.4072,0.38053
14012319794,3,0.6,True,False,False,0.07197,0.03486
5702201498,3,0.6,True,True,True,0.96908,0.29293
6793786769,0,0.6,True,True,True,1.0,0.10304
5863411262,3,0.6,False,False,False,0.0,0.0
10727696143,1,0.6,False,False,False,0.0,0.0
3124551255,4,0.6,True,False,False,0.0,0.0
2547885226,4,0.6,True,False,False,0.13341,0.06371
3784543730,2,0.6,False,False,False,0.0,0.0
4658396458,0,0.6,False,False,False,0.0,0.0
4123211145,5,0.6,False,False,False,0.0,0.0
4273039295,12,0.6,True,True,True,1.0,0.30345
3066064005,7,0.6,False,False,False,0.0,0.0
7651639778,0,0.6,True,True,True,0.95746,0.07525
4635309062,7,0.6,True,True,True,1.0,0.10304
5603283408,0,0.6,True,True,True,0.47727,0.47727
5603283408,2,0.6,True,False,False,0.0,0.0
7887764754,3,0.6,True,False,False,0.0,0.0
3562017845,0,0.6,False,False,False,0.0,0.0
9213637099,4,0.6,False,False,False,0.41856,0.16961
2835125654,3,0.6,False,False,False,0.0,0.0
9256409422,6,0.6,False,False,False,0.0,0.0
3066064005,5,0.6,False,False,False,0.0,0.0
4483447009,1,0.6,True,True,True,0.51717,0.12284
6136926089,4,0.6,True,True,True,1.0,0.86275
2552130183,4,0.6,False,False,False,0.0,0.0
6018514357,1,0.6,False,False,False,0.0,0.0
6205856607,2,0.6,True,True,False,0.17072,0.05347
9873067604,2,0.6,True,True,True,0.6431,0.58099
5840177726,4,0.6,True,False,True,0.77877,0.50588
6018514357,0,0.6,False,False,False,0.0,0.0
5889898795,7,0.6,False,False,False,0.0,0.0
2810112808,6,0.6,False,False,False,0.0,0.0
4757890069,1,0.6,True,False,False,0.0,0.0
4279106208,4,0.6,True,False,True,0.38636,0.38636
11276567104,3,0.6,True,False,True,0.63636,0.31461
8990144134,0,0.6,True,False,True,0.58435,0.4411
8208035645,3,0.6,True,False,False,0.33873,0.23621
4273039295,6,0.6,True,True,False,0.0,0.0
9208803675,1,0.6,False,False,False,0.0,0.0
7651639778,5,0.6,False,False,False,0.0,0.0
4273039295,9,0.6,False,False,False,0.40909,0.21951
11565498775,1,0.6,True,True,True,0.68117,0.12698
7499763064,0,0.6,True,False,True,0.77729,0.74676
7651639778,3,0.6,False,False,False,0.0,0.0
11565498775,11,0.6,True,False,True,0.5461,0.36422
3066064005,6,0.6,True,True,False,0.35843,0.12018
6793786769,2,0.6,True,False,False,0.0,0.0
9256409422,5,0.6,False,False,False,0.0,0.0
3124551255,6,0.6,True,False,True,0.54545,0.54545
7651639778,6,0.6,False,False,False,0.0,0.0
4658396458,2,0.6,False,False,False,0.0,0.0
10109097475,2,0.6,False,False,False,0.0,0.0
5586394125,7,0.6,True,True,True,0.84047,0.29599
9208803675,0,0.6,False,False,False,0.0,0.0
5047408177,4,0.6,True,True,False,0.0,0.0
5877508141,3,0.6,False,False,False,0.0,0.0
3469864014,2,0.6,True,True,True,0.50059,0.33386
7508439506,9,0.6,True,True,True,0.81798,0.81798
3784543730,3,0.6,True,True,True,1.0,0.25
6617533993,8,0.6,True,False,True,1.0,0.59459
6163877860,4,0.6,False,False,False,0.0,0.0
10109097475,1,0.6,False,False,False,0.0,0.0
8990144134,5,0.6,False,False,False,0.0,0.0
4013751996,1,0.6,False,False,False,0.17291,0.10657
9873067604,3,0.6,True,False,False,0.0,0.0
3935853204,1,0.6,True,True,True,0.54545,0.54545
3851961428,2,0.6,False,False,False,0.0,0.0
4179163342,2,0.6,True,True,True,1.0,0.38261
11587211476,2,0.6,False,False,False,0.31707,0.14229
6096998186,4,0.6,True,False,True,0.66942,0.58273
8252088130,2,0.6,True,True,True,1.0,0.42718
10727696143,8,0.6,False,False,False,0.0,0.0
4635309062,9,0.6,False,False,False,0.0,0.0
11565498775,6,0.6,True,True,False,0.0,0.0
2547885226,1,0.6,True,True,True,0.25,0.25
3502722122,3,0.6,True,True,True,0.6,0.56652
4087013668,1,0.6,False,False,False,0.02468,0.01326
5658916668,7,0.6,True,False,False,0.39823,0.3853
9208803675,4,0.6,False,False,False,0.0,0.0
3469864014,0,0.6,True,True,True,1.0,0.91895
8547321641,3,0.6,True,False,True,0.61939,0.61939
5889898795,2,0.6,False,False,False,0.0,0.0
5840177726,2,0.6,True,True,False,0.18334,0.11215
9528990839,0,0.6,True,False,False,0.0,0.0
6136926089,1,0.6,True,True,True,0.80867,0.33124
4658396458,5,0.6,False,False,False,0.0,0.0
3124551255,10,0.6,False,False,False,0.0,0.0
8312058649,4,0.6,False,False,False,0.49053,0.36325
8177965766,5,0.6,False,False,False,0.0,0.0
3249402410,3,0.6,False,False,False,0.0,0.0
6136926089,7,0.6,True,False,False,0.0,0.0
4822859674,0,0.6,True,True,False,0.0,0.0
4087013668,2,0.6,True,True,True,1.0,0.13056
10597533885,2,0.6,True,True,False,0.0,0.0
4626535366,9,0.6,True,False,False,0.0,0.0
6136926089,2,0.6,False,False,False,0.19133,0.12644
5323654756,8,0.6,True,True,True,1.0,0.06509
2716277960,5,0.6,True,True,True,0.71,0.39665
3452354871,9,0.6,False,False,False,0.0,0.0
3249402410,2,0.6,True,True,True,0.56873,0.47236
7887764754,7,0.6,True,False,False,0.21736,0.10575
3562017845,1,0.6,False,False,False,0.0,0.0
8547321641,0,0.6,True,True,True,0.43182,0.43182
2716277960,1,0.6,True,True,True,0.71,0.39665
2821968703,1,0.6,True,True,True,0.76666,0.7452
5323654756,5,0.6,True,True,True,1.0,0.06647
11276567104,8,0.6,False,False,False,0.0,0.0
2821968703,6,0.6,True,True,True,1.0,0.66667
11565498775,4,0.6,False,False,False,0.0,0.0
9735768590,9,0.6,False,False,False,0.0,0.0
3452354871,3,0.6,False,False,False,0.0467,0.03164
4136617240,6,0.6,False,False,False,0.0,0.0
4179163342,9,0.6,False,False,False,0.0,0.0
4626535366,1,0.6,False,False,False,0.0,0.0
10727696143,6,0.6,False,False,False,0.0,0.0
4126010904,4,0.6,False,False,False,0.0,0.0
4822859674,3,0.6,False,False,False,0.0,0.0
11276567104,6,0.6,True,False,False,0.35,0.29845
3452354871,0,0.6,True,True,False,0.13477,0.07226
13884293626,7,0.6,False,False,False,0.0,0.0
6329077812,3,0.6,False,False,False,0.0,0.0
7691172922,5,0.6,True,False,False,0.0,0.0
6617533993,9,0.6,False,False,False,0.18939,0.08711
2835125654,0,0.6,True,True,True,0.91827,0.91827
11587211476,6,0.6,True,False,False,0.0,0.0
4635309062,5,0.6,False,False,False,0.0,0.0
2885091387,8,0.6,True,False,False,0.28848,0.04876
4123211145,4,0.6,True,False,False,0.0,0.0
6096998186,2,0.6,True,False,True,1.0,0.34921
3452354871,2,0.6,False,False,False,0.0,0.0
5863411262,1,0.6,True,False,False,0.0,0.0
3843551232,5,0.6,False,False,False,0.0,0.0
2835125654,4,0.6,True,True,True,1.0,0.48352
10727696143,7,0.6,False,False,False,0.06673,0.03492
4179163342,0,0.6,True,True,True,0.81491,0.3114
6205856607,0,0.6,True,False,False,0.48954,0.38838
4983922034,1,0.6,False,False,False,0.29455,0.26978
5658916668,8,0.6,True,True,True,0.62533,0.51442
5603283408,4,0.6,True,True,True,1.0,0.14103
3939145327,4,0.6,False,False,False,0.0,0.0
5323654756,2,0.6,False,False,False,0.0,0.0
4782722858,4,0.6,False,False,False,0.0,0.0
9528990839,8,0.6,False,False,False,0.37879,0.33784
7330294814,6,0.6,True,False,False,0.0,0.0
3471421544,2,0.6,True,False,False,0.0,0.0
8594309349,3,0.6,True,True,True,0.87311,0.82469
5008618500,5,0.6,True,True,True,0.27273,0.27273
8254300526,6,0.6,True,False,False,0.11111,0.01161
7508439506,0,0.6,True,True,True,0.74169,0.66107
9528990839,2,0.6,False,False,False,0.0,0.0
8752043000,1,0.6,True,False,False,0.0,0.0
4179163342,3,0.6,True,True,True,0.65456,0.6234
2482028659,7,0.6,True,True,True,1.0,0.33846
3939145327,8,0.6,True,False,False,0.0,0.0
9256409422,9,0.6,True,True,True,0.94877,0.90253
2920952624,8,0.6,True,True,True,0.84846,0.65879
5352022985,6,0.6,True,False,False,0.0,0.0
7691172922,2,0.6,False,False,False,0.0,0.0
5877508141,5,0.6,True,True,True,1.0,0.42308
5048503508,5,0.6,True,True,False,0.4325,0.23216
8594309349,1,0.6,True,True,True,1.0,0.4003
5658916668,2,0.6,False,False,False,0.0,0.0
4635309062,8,0.6,True,True,True,1.0,0.13793
3595273118,0,0.6,False,False,False,0.0,0.0
4782722858,6,0.6,False,False,False,0.0,0.0
5863411262,4,0.6,True,False,False,0.41962,0.11871
4087654898,1,0.6,False,False,False,0.0,0.0
13515224395,0,0.6,True,True,True,0.76133,0.30592
2482028659,2,0.6,True,True,True,1.0,0.35772
4126010904,2,0.6,False,False,False,0.0,0.0
6136926089,5,0.6,True,True,True,1.0,0.86275
3452354871,6,0.6,True,True,False,0.22185,0.10039
9735768590,8,0.6,True,False,False,0.0,0.0
8208035645,5,0.6,True,False,False,0.0,0.0
5352022985,1,0.6,True,True,True,0.88864,0.75337
3784543730,7,0.6,True,True,True,1.0,0.25
5926256714,5,0.6,False,False,False,0.0,0.0
7499763064,6,0.6,True,False,True,1.0,0.81481
8252088130,3,0.6,False,False,False,0.0,0.0
5352022985,5,0.6,True,True,False,0.0,0.0
4658396458,6,0.6,True,False,True,1.0,0.42718
2510696559,5,0.6,False,False,False,0.0,0.0
4983922034,0,0.6,True,True,True,0.57479,0.39083
7887764754,4,0.6,False,False,False,0.0,0.0
5352022985,4,0.6,False,False,False,0.0,0.0
5586394125,3,0.6,True,False,False,0.0,0.0
5586394125,0,0.6,True,False,False,0.0,0.0
11565498775,5,0.6,True,False,False,0.0,0.0
3843551232,3,0.6,False,False,False,0.0,0.0
4013751996,8,0.6,False,False,False,0.0,0.0
6096998186,0,0.6,True,True,True,1.0,0.45564
2716277960,8,0.6,True,False,False,0.0,0.0
